relative_path,primary_category,secondary_category,status,risk_level,recommended_target_path,notes
finaldataset/tomato_dataset/Tomato___late_blight/83317.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83318.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83319.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83320.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83321.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83322.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83323.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83324.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83325.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83326.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83327.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83328.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83329.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83330.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83331.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83332.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83333.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83334.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83335.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83336.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83337.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83338.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83339.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83340.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83341.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83342.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83343.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83344.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83345.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83346.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83347.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83348.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83349.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83350.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83351.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83352.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83353.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83354.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83355.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83356.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83357.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83358.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83359.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83360.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83361.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83362.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83363.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83364.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83365.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83366.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83367.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83368.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83369.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83370.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83371.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83372.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83373.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83374.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83375.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83376.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83377.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83378.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83379.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83380.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83381.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83382.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83383.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83384.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83385.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83386.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83387.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83388.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83389.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83390.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83391.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83392.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83393.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83394.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83395.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83396.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83397.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83398.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83399.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83400.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83401.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83402.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83403.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83404.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83405.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83406.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83407.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83408.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83409.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83410.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83411.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83412.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83413.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83414.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
finaldataset/tomato_dataset/Tomato___late_blight/83415.jpg,raw_data,archive_candidate,historical_but_keep,low,data/raw/ or archive/,Unpartitioned dataset store.
